entry_id	type	title	headword	gloss	has_etymology	sense_count	word_count	char_count	filename
149.1	dictionary	"23rd Lexember - nuton ""fad"""	23rd Lexember - nuton	fad	True	9	454	2842	dictionary/149.1_23rd_Lexember_-_nuton_fad.md
149.2	dictionary	"24th Lexember - revottaç ""tantrum"""	24th Lexember - revottaç	tantrum	True	2	110	785	dictionary/149.2_24th_Lexember_-_revottaç_tantrum.md
149.3	dictionary	"25th Lexember - errevour ""saviour"""	25th Lexember - errevour	saviour	True	3	186	1182	dictionary/149.3_25th_Lexember_-_errevour_saviour.md
149.4	dictionary	"26th Lexember - scop ""idea"""	26th Lexember - scop	idea	True	3	146	882	dictionary/149.4_26th_Lexember_-_scop_idea.md
149.5	dictionary	"27th Lexember - demastr ""judgemental"""	27th Lexember - demastr	judgemental	True	3	488	3126	dictionary/149.5_27th_Lexember_-_demastr_judgemental.md
149.6	dictionary	"28th Lexember - sontiçtað ""linchpin"""	28th Lexember - sontiçtað	linchpin	True	2	122	895	dictionary/149.6_28th_Lexember_-_sontiçtað_linchpin.md
149.7	dictionary	"29th Lexember - taur aïr ""look forward"""	29th Lexember - taur aïr	look forward	True	4	147	897	dictionary/149.7_29th_Lexember_-_taur_aïr_look_forward.md
150.1	dictionary	"30th Lexember - sdegn ""scorn"""	30th Lexember - sdegn	scorn	True	2	371	2177	dictionary/150.1_30th_Lexember_-_sdegn_scorn.md
150.2	dictionary	"31st Lexember - scaur ag mur ne Pompeï ""write one's name in the history books"""	31st Lexember - scaur ag mur ne Pompeï	write one's name in the history books	True	3	221	1261	dictionary/150.2_31st_Lexember_-_scaur_ag_mur_ne_Pompeï_write_ones_name_in_th.md
150.3	dictionary	"bucol ""idyll"""	bucol	idyll	True	3	129	869	dictionary/150.3_bucol_idyll.md
150.4	dictionary	"coyol ""cone"""	coyol	cone	True	5	174	1059	dictionary/150.4_coyol_cone.md
150.5	notes	H is for History			False	0	301	1962	notes/150.5_H_is_for_History.md
151.1	excerpt	The Odyssey			False	0	231	1270	excerpt/151.1_The_Odyssey.md
151.2	dictionary	"nienter ""void"""	nienter	void	True	4	139	896	dictionary/151.2_nienter_void.md
151.3	dictionary	"scanjon ""climb"""	scanjon	climb	True	3	120	722	dictionary/151.3_scanjon_climb.md
151.4	dictionary	"borel ""idiot"""	borel	idiot	True	3	139	917	dictionary/151.4_borel_idiot.md
151.5	notes	War and Peace			False	0	255	1737	notes/151.5_War_and_Peace.md
152.1	excerpt	Apprenticeship			False	0	243	1513	excerpt/152.1_Apprenticeship.md
152.2	dictionary	"præmiar ""reward"""	præmiar	reward	True	2	113	746	dictionary/152.2_præmiar_reward.md
152.3	dictionary	"rustr ""rural"""	rustr	rural	True	3	120	825	dictionary/152.3_rustr_rural.md
152.4	dictionary	"bosaç ""gunfire"""	bosaç	gunfire	True	3	122	832	dictionary/152.4_bosaç_gunfire.md
152.5	notes	False Friends			False	0	300	1951	notes/152.5_False_Friends.md
153.1	notes	Americas Quiz			False	0	263	1560	notes/153.1_Americas_Quiz.md
153.2	dictionary	"prose ""live"""	prose	live	True	3	117	775	dictionary/153.2_prose_live.md
153.3	dictionary	"çougr ""wild"""	çougr	wild	True	4	131	901	dictionary/153.3_çougr_wild.md
153.4	dictionary	"saget ""arrowhead"""	saget	arrowhead	True	5	160	1038	dictionary/153.4_saget_arrowhead.md
153.5	notes	Maritime Cards			False	0	271	1719	notes/153.5_Maritime_Cards.md
154.1	notes	The Failed Crusade			False	0	270	1556	notes/154.1_The_Failed_Crusade.md
154.2	dictionary	"paon ne Paçongr ""incongruity"""	paon ne Paçongr	incongruity	True	2	139	878	dictionary/154.2_paon_ne_Paçongr_incongruity.md
154.3	dictionary	"gajannar ""win"""	gajannar	win	True	5	155	919	dictionary/154.3_gajannar_win.md
154.4	dictionary	"mesmerist ""straight shooter"""	mesmerist	straight shooter	True	4	138	971	dictionary/154.4_mesmerist_straight_shooter.md
154.5	notes	Northumber			False	0	268	1692	notes/154.5_Northumber.md
155.1	notes	Wings Afire			False	0	244	1375	notes/155.1_Wings_Afire.md
155.2	dictionary	"maugr ""margin"""	maugr	margin	True	5	136	841	dictionary/155.2_maugr_margin.md
155.3	dictionary	"hivocin ""armadillo"""	hivocin	armadillo	True	2	144	890	dictionary/155.3_hivocin_armadillo.md
155.4	dictionary	"marrenquon ""nightmare"""	marrenquon	nightmare	True	3	126	855	dictionary/155.4_marrenquon_nightmare.md
155.5	notes	Everywhere and Everything			False	0	269	1659	notes/155.5_Everywhere_and_Everything.md
156.1	excerpt	A Parody of Literature			False	0	297	1782	excerpt/156.1_A_Parody_of_Literature.md
156.2	dictionary	"pengovin ""pangolin"""	pengovin	pangolin	True	2	134	881	dictionary/156.2_pengovin_pangolin.md
156.3	dictionary	"vajot ""perk"""	vajot	perk	True	3	127	826	dictionary/156.3_vajot_perk.md
156.4	dictionary	"droccon ""driveway"""	droccon	driveway	True	3	170	1022	dictionary/156.4_droccon_driveway.md
156.5	notes	Through the Ages			False	0	362	2315	notes/156.5_Through_the_Ages.md
157.1	notes	Typewriters			False	0	282	1712	notes/157.1_Typewriters.md
157.2	dictionary	"libar ""quaff"""	libar	quaff	True	5	160	929	dictionary/157.2_libar_quaff.md
157.3	dictionary	"lox ""pizza"""	lox	pizza	True	1	157	948	dictionary/157.3_lox_pizza.md
157.4	dictionary	"harif ""weird"""	harif	weird	True	4	147	952	dictionary/157.4_harif_weird.md
157.5	notes	Painkiller Philology			False	0	299	1944	notes/157.5_Painkiller_Philology.md
158.1	notes	Medieval Provence			False	0	271	1565	notes/158.1_Medieval_Provence.md
158.2	dictionary	"affr ""fright"""	affr	fright	True	3	107	696	dictionary/158.2_affr_fright.md
158.3	dictionary	"ciscr ""squeal"""	ciscr	squeal	True	3	154	931	dictionary/158.3_ciscr_squeal.md
158.4	dictionary	"slengettar ""snog"""	slengettar	snog	True	4	163	1075	dictionary/158.4_slengettar_snog.md
158.5	notes	Roun			False	0	339	2015	notes/158.5_Roun.md
159.1	notes	Furlain			False	0	247	1517	notes/159.1_Furlain.md
159.2	dictionary	"occajonal ""opportune"""	occajonal	opportune	True	4	129	937	dictionary/159.2_occajonal_opportune.md
159.3	dictionary	"groun ""teen"""	groun	teen	True	5	174	1054	dictionary/159.3_groun_teen.md
159.4	dictionary	"abrevar ""water"""	abrevar	water	True	5	151	999	dictionary/159.4_abrevar_water.md
159.5	notes	Cambrick Codices			False	0	307	1972	notes/159.5_Cambrick_Codices.md
160.1	excerpt	Slippery Creatures			False	0	223	1294	excerpt/160.1_Slippery_Creatures.md
160.2	dictionary	"camul ""jeep"""	camul	jeep	True	2	121	861	dictionary/160.2_camul_jeep.md
160.3	dictionary	"magrastr ""scrawny"""	magrastr	scrawny	True	4	137	941	dictionary/160.3_magrastr_scrawny.md
160.4	dictionary	"mot ""lump"""	mot	lump	True	3	126	746	dictionary/160.4_mot_lump.md
160.5	notes	Diversions and Dilettantes			False	0	380	2252	notes/160.5_Diversions_and_Dilettantes.md
161.1	excerpt	Many Happy Returns			False	0	356	2009	excerpt/161.1_Many_Happy_Returns.md
161.2	dictionary	"sbayour ""bystander"""	sbayour	bystander	True	3	150	966	dictionary/161.2_sbayour_bystander.md
161.3	dictionary	"senglottaç ""whine"""	senglottaç	whine	True	3	115	829	dictionary/161.3_senglottaç_whine.md
161.4	dictionary	"avoccaçon ""fun"""	avoccaçon	fun	True	2	106	783	dictionary/161.4_avoccaçon_fun.md
161.5	notes	Dunclothe			False	0	325	2028	notes/161.5_Dunclothe.md
162.1	notes	Raymond al Mustafa			False	0	218	1415	notes/162.1_Raymond_al_Mustafa.md
162.2	dictionary	"glouç ""giggle"""	glouç	giggle	True	3	125	821	dictionary/162.2_glouç_giggle.md
162.3	dictionary	"ðesmbal ""bombshell"""	ðesmbal	bombshell	True	4	196	1298	dictionary/162.3_ðesmbal_bombshell.md
162.4	dictionary	"frottar ""strum"""	frottar	strum	True	5	162	960	dictionary/162.4_frottar_strum.md
162.5	notes	Mathematical Etymology (cont.)			False	0	367	2296	notes/162.5_Mathematical_Etymology_cont.md
163.1	excerpt	This Side of Aldebaran			False	0	289	1749	excerpt/163.1_This_Side_of_Aldebaran.md
163.2	dictionary	"flasq ""pathetic"""	flasq	pathetic	True	3	141	957	dictionary/163.2_flasq_pathetic.md
163.3	dictionary	"cedar ""guitar"""	cedar	guitar	True	3	160	948	dictionary/163.3_cedar_guitar.md
163.4	dictionary	"gapir ""pop up"""	gapir	pop up	True	3	119	748	dictionary/163.4_gapir_pop_up.md
163.5	notes	Like Oil and Water			False	0	321	1998	notes/163.5_Like_Oil_and_Water.md
164.1	excerpt	The Zenda Manuscript			False	0	341	2016	excerpt/164.1_The_Zenda_Manuscript.md
164.2	dictionary	"cardonar ""unknot"""	cardonar	unknot	True	5	155	950	dictionary/164.2_cardonar_unknot.md
164.3	dictionary	"stig ""pang"""	stig	pang	True	3	139	797	dictionary/164.3_stig_pang.md
164.4	dictionary	"ahoy ""imminent"""	ahoy	imminent	True	4	124	844	dictionary/164.4_ahoy_imminent.md
164.5	notes	Kelt Borland			False	0	273	1686	notes/164.5_Kelt_Borland.md
165.1	notes	Length and Mass			False	0	242	1319	notes/165.1_Length_and_Mass.md
165.2	dictionary	"groinar ""grunt"""	groinar	grunt	True	3	143	849	dictionary/165.2_groinar_grunt.md
165.3	dictionary	"sax ""asteroid"""	sax	asteroid	True	2	171	1065	dictionary/165.3_sax_asteroid.md
165.4	dictionary	"or bon ""alright"""	or bon	alright	True	2	116	707	dictionary/165.4_or_bon_alright.md
165.5	notes	The 1910s			False	0	267	1639	notes/165.5_The_1910s.md
166.1	excerpt	The Ceres Gambit			False	0	274	1563	excerpt/166.1_The_Ceres_Gambit.md
166.2	dictionary	"fren ""brake"""	fren	brake	True	5	153	933	dictionary/166.2_fren_brake.md
166.3	dictionary	"fougl pavarrot ""tabloids"""	fougl pavarrot	tabloids	True	3	152	1108	dictionary/166.3_fougl_pavarrot_tabloids.md
166.4	dictionary	"ouger ""host"""	ouger	host	True	4	152	951	dictionary/166.4_ouger_host.md
166.5	notes	The North Wind and the Sun			False	0	284	1778	notes/166.5_The_North_Wind_and_the_Sun.md
167.1	notes	Astraphor			False	0	268	1688	notes/167.1_Astraphor.md
167.2	dictionary	"spanjon ""spread"""	spanjon	spread	True	4	116	835	dictionary/167.2_spanjon_spread.md
167.3	dictionary	"dob ""nickname"""	dob	nickname	True	4	175	1024	dictionary/167.3_dob_nickname.md
167.4	dictionary	"salubr ""virtuous"""	salubr	virtuous	True	4	110	797	dictionary/167.4_salubr_virtuous.md
167.5	notes	Chemical Etymology (cont. 3)			False	0	267	1806	notes/167.5_Chemical_Etymology_cont_3.md
168.1	excerpt	Technology Test			False	0	251	1566	excerpt/168.1_Technology_Test.md
168.2	dictionary	"pegr ""lazy"""	pegr	lazy	True	6	149	947	dictionary/168.2_pegr_lazy.md
168.3	dictionary	"paramontað ""supremacy"""	paramontað	supremacy	True	2	134	876	dictionary/168.3_paramontað_supremacy.md
168.4	dictionary	"pereð ""bulkhead"""	pereð	bulkhead	True	4	145	925	dictionary/168.4_pereð_bulkhead.md
168.5	excerpt	And Good And Gay			False	0	381	2416	excerpt/168.5_And_Good_And_Gay.md
169.1	excerpt	Trapped			False	0	248	1388	excerpt/169.1_Trapped.md
169.2	dictionary	"sacr ""wicked"""	sacr	wicked	True	3	157	1065	dictionary/169.2_sacr_wicked.md
169.3	dictionary	"compeðour ""candidate"""	compeðour	candidate	True	4	141	946	dictionary/169.3_compeðour_candidate.md
169.4	dictionary	"scavlar ""ape"""	scavlar	ape	True	4	133	932	dictionary/169.4_scavlar_ape.md
169.5	notes	Time for T			False	0	343	2131	notes/169.5_Time_for_T.md
170.1	excerpt	Wales in the Wars			False	0	261	1514	excerpt/170.1_Wales_in_the_Wars.md
170.2	dictionary	"dithyramb ""rant"""	dithyramb	rant	True	3	145	931	dictionary/170.2_dithyramb_rant.md
170.3	dictionary	"souquondar ""lurk"""	souquondar	lurk	True	6	203	1318	dictionary/170.3_souquondar_lurk.md
170.4	dictionary	"theu ""habit"""	theu	habit	True	3	140	873	dictionary/170.4_theu_habit.md
170.5	excerpt	Decim(alis)ation			False	0	311	1898	excerpt/170.5_Decimalisation.md
171.1	notes	Maritime Cards			False	0	230	1357	notes/171.1_Maritime_Cards.md
171.2	dictionary	"vancar ""loot"""	vancar	loot	True	3	118	786	dictionary/171.2_vancar_loot.md
171.3	dictionary	"visnous ""gnarly"""	visnous	gnarly	True	3	117	791	dictionary/171.3_visnous_gnarly.md
171.4	dictionary	"ne minemini ""eeny meeny miney moe"""	ne minemini	eeny meeny miney moe	True	3	207	1324	dictionary/171.4_ne_minemini_eeny_meeny_miney_moe.md
171.5	notes	Novomundine Landfall			False	0	292	1934	notes/171.5_Novomundine_Landfall.md
172.1	notes	Hatfell Honours			False	0	236	1435	notes/172.1_Hatfell_Honours.md
172.2	dictionary	"allocquar ""address"""	allocquar	address	True	3	144	853	dictionary/172.2_allocquar_address.md
172.3	dictionary	"incombir ""loom"""	incombir	loom	True	4	119	766	dictionary/172.3_incombir_loom.md
172.4	dictionary	"ostendar ""blog"""	ostendar	blog	True	3	128	804	dictionary/172.4_ostendar_blog.md
172.5	notes	How to spell Borlish			False	0	1001	5467	notes/172.5_How_to_spell_Borlish.md
173.1	notes	Nicolas of Avignon			False	0	237	1478	notes/173.1_Nicolas_of_Avignon.md
173.2	dictionary	"entrquïscoir ""break room"""	entrquïscoir	break room	True	2	129	889	dictionary/173.2_entrquïscoir_break_room.md
173.3	dictionary	"contrdontaçon ""downfall"""	contrdontaçon	downfall	True	2	102	756	dictionary/173.3_contrdontaçon_downfall.md
173.4	dictionary	"mesaventoresq ""shambolic"""	mesaventoresq	shambolic	True	2	108	851	dictionary/173.4_mesaventoresq_shambolic.md
173.5	notes	American Toponymy			False	0	262	1725	notes/173.5_American_Toponymy.md
174.1	notes	Modern Provence			False	0	251	1561	notes/174.1_Modern_Provence.md
174.2	dictionary	"de sanc ðus ""horny"""	de sanc ðus	horny	True	3	178	1082	dictionary/174.2_de_sanc_ðus_horny.md
174.3	dictionary	"bland ""interesting"""	bland	interesting	True	5	129	926	dictionary/174.3_bland_interesting.md
174.4	dictionary	"plentivous ""brimming"""	plentivous	brimming	True	3	149	1034	dictionary/174.4_plentivous_brimming.md
174.5	notes	False Friends (cont.)			False	0	294	1905	notes/174.5_False_Friends_cont.md
175.1	excerpt	An Evening at the Pub			False	0	277	1522	excerpt/175.1_An_Evening_at_the_Pub.md
175.2	dictionary	"nuivr ""hilt"""	nuivr	hilt	True	3	119	711	dictionary/175.2_nuivr_hilt.md
175.3	dictionary	"ollom ""relic"""	ollom	relic	True	4	132	831	dictionary/175.3_ollom_relic.md
175.4	dictionary	"yemal ""cool"""	yemal	cool	True	3	122	810	dictionary/175.4_yemal_cool.md
175.5	notes	Stillian			False	0	300	1830	notes/175.5_Stillian.md
176.1	notes	New Urban Mesh (cont.)			False	0	323	1910	notes/176.1_New_Urban_Mesh_cont.md
176.2	dictionary	"n'impisantour ""carefree"""	n'impisantour	carefree	True	4	144	1092	dictionary/176.2_nimpisantour_carefree.md
176.3	dictionary	"jom ""cobalt"""	jom	cobalt	True	2	146	865	dictionary/176.3_jom_cobalt.md
176.4	dictionary	"gevrment ""circuitry"""	gevrment	circuitry	True	3	141	952	dictionary/176.4_gevrment_circuitry.md
176.5	notes	The Light that Casts a Thousand Shadows			False	0	304	1958	notes/176.5_The_Light_that_Casts_a_Thousand_Shadows.md
177.1	notes	Laic Declarations			False	0	263	1666	notes/177.1_Laic_Declarations.md
177.2	dictionary	"ubicqfeyar ""promote"""	ubicqfeyar	promote	True	3	127	883	dictionary/177.2_ubicqfeyar_promote.md
177.3	dictionary	"soucorsour ""lifeguard"""	soucorsour	lifeguard	True	3	156	1025	dictionary/177.3_soucorsour_lifeguard.md
177.4	dictionary	"destourmar ""demob"""	destourmar	demob	True	3	128	820	dictionary/177.4_destourmar_demob.md
177.5	notes	C is for Chronology			False	0	326	2075	notes/177.5_C_is_for_Chronology.md
178.1	notes	The Romantic Wars			False	0	258	1625	notes/178.1_The_Romantic_Wars.md
178.2	dictionary	"locomoçon ""travel"""	locomoçon	travel	True	3	161	1077	dictionary/178.2_locomoçon_travel.md
178.3	dictionary	"malestr ""discomfort"""	malestr	discomfort	True	4	158	1039	dictionary/178.3_malestr_discomfort.md
178.4	dictionary	"y voç se hoccovar ""clear one's throat"""	y voç se hoccovar	clear one's throat	True	1	123	695	dictionary/178.4_y_voç_se_hoccovar_clear_ones_throat.md
178.5	notes	Campottonì and Gorram			False	0	441	2788	notes/178.5_Campottonì_and_Gorram.md
179.1	excerpt	The Duke of Dark Corners			False	0	377	2255	excerpt/179.1_The_Duke_of_Dark_Corners.md
179.2	dictionary	"martelment ""thud"""	martelment	thud	True	3	120	865	dictionary/179.2_martelment_thud.md
179.3	dictionary	"çosc ""stubby"""	çosc	stubby	True	4	153	880	dictionary/179.3_çosc_stubby.md
179.4	dictionary	"indagour ""sleuth"""	indagour	sleuth	True	3	130	868	dictionary/179.4_indagour_sleuth.md
179.5	excerpt	Eastern History			False	0	267	1676	excerpt/179.5_Eastern_History.md
180.1	notes	The Kernovan Conjuring			False	0	251	1453	notes/180.1_The_Kernovan_Conjuring.md
180.2	dictionary	"ensign ""suit"""	ensign	suit	True	4	150	1007	dictionary/180.2_ensign_suit.md
180.3	dictionary	"vanaglous ""jargony"""	vanaglous	jargony	True	3	121	928	dictionary/180.3_vanaglous_jargony.md
180.4	dictionary	"alçor ""advanced"""	alçor	advanced	True	2	115	828	dictionary/180.4_alçor_advanced.md
180.5	notes	19th Century Novels			False	0	338	2094	notes/180.5_19th_Century_Novels.md
181.1	excerpt	Political Address			False	0	307	2008	excerpt/181.1_Political_Address.md
181.2	dictionary	"alligar ""relate"""	alligar	relate	True	3	121	820	dictionary/181.2_alligar_relate.md
181.3	dictionary	"harneisar ""exploit"""	harneisar	exploit	True	2	106	682	dictionary/181.3_harneisar_exploit.md
181.4	dictionary	"sgranfeyar ""crunch"""	sgranfeyar	crunch	True	3	117	727	dictionary/181.4_sgranfeyar_crunch.md
181.5	notes	Chronicles of Kilshaw			False	0	301	1954	notes/181.5_Chronicles_of_Kilshaw.md
182.1	excerpt	History Quiz, 1900–50			False	0	229	1416	excerpt/182.1_History_Quiz_190050.md
182.2	dictionary	"broðoquin ""gibberish"""	broðoquin	gibberish	True	2	131	871	dictionary/182.2_broðoquin_gibberish.md
182.3	dictionary	"pat fair ""fumble"""	pat fair	fumble	True	2	117	715	dictionary/182.3_pat_fair_fumble.md
182.4	dictionary	"mensc ""politeness"""	mensc	politeness	True	3	190	1175	dictionary/182.4_mensc_politeness.md
182.5	notes	Writing in the 1880s			False	0	447	2854	notes/182.5_Writing_in_the_1880s.md
183.1	notes	Sail On, Boys			False	0	432	2286	notes/183.1_Sail_On_Boys.md
183.2	dictionary	"teun ""scant"""	teun	scant	True	4	126	761	dictionary/183.2_teun_scant.md
183.3	dictionary	"gaviscenç ""festivities"""	gaviscenç	festivities	True	2	112	774	dictionary/183.3_gaviscenç_festivities.md
183.4	dictionary	"nis tenir ""be at fault"""	nis tenir	be at fault	True	3	130	801	dictionary/183.4_nis_tenir_be_at_fault.md
183.5	excerpt	Defining the Dime			False	0	466	2743	excerpt/183.5_Defining_the_Dime.md
184.1	notes	North America in the 19th Century			False	0	251	1596	notes/184.1_North_America_in_the_19th_Century.md
184.2	dictionary	"veðrdon ""prize"""	veðrdon	prize	True	2	160	1033	dictionary/184.2_veðrdon_prize.md
184.3	dictionary	"adolescenç ""bildungsroman"""	adolescenç	bildungsroman	True	4	178	1178	dictionary/184.3_adolescenç_bildungsroman.md
184.4	dictionary	"dom ""dome"""	dom	dome	True	3	174	1039	dictionary/184.4_dom_dome.md
184.5	notes	A Worldwide Web			False	3	344	2293	notes/184.5_A_Worldwide_Web.md
185.1	notes	The Zenda Manuscript (cont.)			False	0	242	1311	notes/185.1_The_Zenda_Manuscript_cont.md
185.2	dictionary	"pestriçon ""formation"""	pestriçon	formation	True	2	126	901	dictionary/185.2_pestriçon_formation.md
185.3	dictionary	"a cascun ""respectively"""	a cascun	respectively	True	4	166	1022	dictionary/185.3_a_cascun_respectively.md
185.4	dictionary	"bastegl ""bulwark"""	bastegl	bulwark	True	4	145	1022	dictionary/185.4_bastegl_bulwark.md
185.5	notes	England			False	0	407	2681	notes/185.5_England.md
186.1	notes	Global Workshop			False	0	248	1575	notes/186.1_Global_Workshop.md
186.2	dictionary	"excellent ""conspicuous"""	excellent	conspicuous	True	3	118	825	dictionary/186.2_excellent_conspicuous.md
186.3	dictionary	"progentar ""beget"""	progentar	beget	True	3	115	815	dictionary/186.3_progentar_beget.md
186.4	dictionary	"y sona hurstar ""take one's place"""	y sona hurstar	take one's place	True	3	160	935	dictionary/186.4_y_sona_hurstar_take_ones_place.md
186.5	notes	False Friends (cont. 2)			False	0	263	1718	notes/186.5_False_Friends_cont_2.md
187.1	notes	Stopping Scurvy			False	0	245	1566	notes/187.1_Stopping_Scurvy.md
187.2	dictionary	"feurðon ""decare"""	feurðon	decare	True	2	161	993	dictionary/187.2_feurðon_decare.md
187.3	dictionary	"yauvnar ""pat"""	yauvnar	pat	True	3	136	794	dictionary/187.3_yauvnar_pat.md
187.4	dictionary	"skillet ""chip"""	skillet	chip	True	3	138	865	dictionary/187.4_skillet_chip.md
187.5	notes	The Void			False	0	262	1805	notes/187.5_The_Void.md
188.1	notes	Millstone War			False	0	228	1423	notes/188.1_Millstone_War.md
188.2	dictionary	"bechettar ""dig in"""	bechettar	dig in	True	3	104	687	dictionary/188.2_bechettar_dig_in.md
188.3	dictionary	"mormonnar ""mumble"""	mormonnar	mumble	True	3	114	767	dictionary/188.3_mormonnar_mumble.md
188.4	dictionary	"sborreyar ""dishevel"""	sborreyar	dishevel	True	4	149	957	dictionary/188.4_sborreyar_dishevel.md
188.5	notes	The Second Millennium			False	0	305	1854	notes/188.5_The_Second_Millennium.md
189.1	notes	Disappearance of the Redstone Chair			False	0	291	1688	notes/189.1_Disappearance_of_the_Redstone_Chair.md
189.2	dictionary	"greim ""lap"""	greim	lap	True	3	137	775	dictionary/189.2_greim_lap.md
189.3	dictionary	"lasdr ""pathetic"""	lasdr	pathetic	True	4	122	820	dictionary/189.3_lasdr_pathetic.md
189.4	dictionary	"movaç ""pout"""	movaç	pout	True	2	110	690	dictionary/189.4_movaç_pout.md
189.5	notes	The Three Rs			False	0	312	1912	notes/189.5_The_Three_Rs.md
190.1	excerpt	Tell Me, Telmy!			False	0	254	1511	excerpt/190.1_Tell_Me_Telmy.md
190.2	dictionary	"barrougl ""wheelbarrow"""	barrougl	wheelbarrow	True	3	164	1011	dictionary/190.2_barrougl_wheelbarrow.md
190.3	dictionary	"ðejar ""tuck"""	ðejar	tuck	True	6	234	1406	dictionary/190.3_ðejar_tuck.md
190.4	dictionary	"lan ""wool"""	lan	wool	True	4	137	884	dictionary/190.4_lan_wool.md
190.5	excerpt	Multiple Choice Quiz			False	16	279	1730	excerpt/190.5_Multiple_Choice_Quiz.md
191.1	excerpt	The Vanilla Manoeuvre			False	0	314	2036	excerpt/191.1_The_Vanilla_Manoeuvre.md
191.2	dictionary	"gentagl ""riffraff"""	gentagl	riffraff	True	2	139	926	dictionary/191.2_gentagl_riffraff.md
191.3	dictionary	"entrlaçour ""hustler"""	entrlaçour	hustler	True	3	124	962	dictionary/191.3_entrlaçour_hustler.md
191.4	dictionary	"hoðic ""reeve"""	hoðic	reeve	True	3	139	822	dictionary/191.4_hoðic_reeve.md
191.5	notes	Blue Trans-Willem War			False	0	273	1722	notes/191.5_Blue_Trans-Willem_War.md
192.1	excerpt	Vector Geometry			False	0	270	1603	excerpt/192.1_Vector_Geometry.md
192.2	dictionary	"oðig ""especially"""	oðig	especially	True	4	174	1088	dictionary/192.2_oðig_especially.md
192.3	dictionary	"egnam ""lumber"""	egnam	lumber	True	5	177	1104	dictionary/192.3_egnam_lumber.md
192.4	dictionary	"pentis ""bivouac"""	pentis	bivouac	True	4	119	792	dictionary/192.4_pentis_bivouac.md
192.5	notes	Borlish Adjectives			False	0	446	3357	notes/192.5_Borlish_Adjectives.md
193.1	notes	Simon Monçating			False	0	239	1403	notes/193.1_Simon_Monçating.md
193.2	dictionary	"mejoncr ""mid"""	mejoncr	mid	True	5	144	1004	dictionary/193.2_mejoncr_mid.md
193.3	dictionary	"desjovar ""uncouple"""	desjovar	uncouple	True	5	157	1036	dictionary/193.3_desjovar_uncouple.md
193.4	dictionary	"outrvalir ""overestimate"""	outrvalir	overestimate	True	3	128	816	dictionary/193.4_outrvalir_overestimate.md
193.5	notes	Aqueous Axton			False	0	280	1712	notes/193.5_Aqueous_Axton.md
194.1	notes	Biography of a Mercenary			False	0	347	1903	notes/194.1_Biography_of_a_Mercenary.md
194.2	dictionary	"ou ""whether"""	ou	whether	True	3	175	977	dictionary/194.2_ou_whether.md
194.3	dictionary	"farau ""never mind"""	farau	never mind	True	2	151	914	dictionary/194.3_farau_never_mind.md
194.4	dictionary	"skighar ""refrain from"""	skighar	refrain from	True	3	154	952	dictionary/194.4_skighar_refrain_from.md
194.5	notes	False Friends (cont. 3)			False	0	279	1781	notes/194.5_False_Friends_cont_3.md
195.1	notes	Iron Age Borland			False	0	294	1804	notes/195.1_Iron_Age_Borland.md
195.2	dictionary	"sdroyet ""drive"""	sdroyet	drive	True	2	131	901	dictionary/195.2_sdroyet_drive.md
195.3	dictionary	"oistr ""wedlock"""	oistr	wedlock	True	2	139	872	dictionary/195.3_oistr_wedlock.md
195.4	dictionary	"foncçondry ""agency"""	foncçondry	agency	True	3	147	1063	dictionary/195.4_foncçondry_agency.md
195.5	notes	Borland in the FIrst Millennium			False	0	329	2128	notes/195.5_Borland_in_the_FIrst_Millennium.md
196.1	notes	The Superdraconic Apocalypse			False	0	211	1371	notes/196.1_The_Superdraconic_Apocalypse.md
196.2	dictionary	"entrjair ""interpose"""	entrjair	interpose	True	3	116	779	dictionary/196.2_entrjair_interpose.md
196.3	dictionary	"irruniscabiltað ""contradiction"""	irruniscabiltað	contradiction	True	3	136	1000	dictionary/196.3_irruniscabiltað_contradiction.md
196.4	dictionary	"droughanç ""contribution"""	droughanç	contribution	True	3	111	778	dictionary/196.4_droughanç_contribution.md
196.5	notes	Alster Almanac			False	0	303	1880	notes/196.5_Alster_Almanac.md
197.1	notes	If I Believed			False	0	556	3033	notes/197.1_If_I_Believed.md
197.2	dictionary	"aðm ""treasure"""	aðm	treasure	True	4	161	1062	dictionary/197.2_aðm_treasure.md
197.3	dictionary	"plouçastr ""theatre"""	plouçastr	theatre	True	4	136	987	dictionary/197.3_plouçastr_theatre.md
197.4	dictionary	"evolganç ""leak"""	evolganç	leak	True	3	91	687	dictionary/197.4_evolganç_leak.md
197.5	notes	Landmarks and Legends			False	0	318	1950	notes/197.5_Landmarks_and_Legends.md
198.1	dictionary	"Lexember 2025 - 1: offiçar ""set"""	Lexember 2025 - 1: offiçar	set	True	3	420	2664	dictionary/198.1_Lexember_2025_-_1_offiçar_set.md
198.2	dictionary	"Lexember 2025 - 2: entisar ""set"""	Lexember 2025 - 2: entisar	set	True	7	214	1293	dictionary/198.2_Lexember_2025_-_2_entisar_set.md
198.3	dictionary	"Lexember 2025 - 3: beyollir ""set"""	Lexember 2025 - 3: beyollir	set	True	7	336	2088	dictionary/198.3_Lexember_2025_-_3_beyollir_set.md
198.5	dictionary	"Lexember 2025 - 5: orisontment ""set"""	Lexember 2025 - 5: orisontment	set	True	4	448	2854	dictionary/198.5_Lexember_2025_-_5_orisontment_set.md
